,news_text,category
285,"서울시 등 각 지방자치단체에 따르면 오늘(17일) 0시부터 밤 9시까지 전국 17개 시도에서 코로나19 확진 판정을 받은 사람은 39만 3,097명으로 집계됐습니다.역대 최다치를 기록했던 전날 같은 시간 집계치인 54만 9,854명에서 15만 6,757명 줄었습니다.집계를 마감하는 자정까지 시간이 남은 만큼 내일(18일(에 발표될 신규 확진자는 이보다 더 늘 것으로 예상됩니다.밤 9시 기준 신규 확진자는 수도권에서 21만 8,956명(55.7%), 비수도권에서 17만 4,141명(44.3%) 나왔습니다.오미크론 유행이 정점 구간에 진입한 가운데 지난 14일부터 전문가용 신속항원검사에서 양성이 나온 사람도 확진자로 인정하면서 최근 신규 확진자 수가 크게 늘었습니다.오늘 0시까지 전날 신규 확진자는 62만 1,328명으로 역대 최다를 기록했는데, 질병관리청 시스템 오류로 전날 신규 확진자 집계에서 빠졌던 지난 15일 발생 확진자 7만여 명이 포함된 수칩니다.",사회
286,"동영상 뉴스[앵커] 코로나19 확진자가 하루에 60만명씩 쏟아져 나오는 가운데 정부가 다음주부터 적용할 새 거리두기 조정안을 조만간 내놓습니다.정부의 거리두기 완화 기조에 대해 시민들의 의견은 갈렸습니다. 정인용 기자입니다.[기자]사적 모임은 6명까지 가능하고 식당과 카페 등 다중이용시설의 영업시간을 밤 11시까지로 제한하는 내용의 현행 거리두기 체계는 오는 일요일 종료됩니다.매일 수십만명의 확진자가 나오고 있지만 정부는 지금보다 거리두기를 완화하는 방안에 무게를 두고 있는 모습입니다.<김부겸 / 국무총리(16일)> ""정부의 일관된 거리두기 조정원칙은 '방역과 민생'의 균형점을 찾는 것이었습니다. 현재의 방역상황을 정확하게 분석하고, 각계의 의견을 들어…""시민들은 반응이 엇갈리는 분위기입니다.이제 거리두기 효과를 기대하기 어려운 것 아니냐며 '거리두기 무용론'을 주장하는 목소리가 퍼지고 있습니다.<김현수 / 서울 광진구> ""지금 확진자들이 너무 많이 나오기도 하고 이렇게 많이 나올 거면 풀어도 걸릴 사람들은 걸릴 것 같기도 하고 자영업자들은 피해를 너무 많이 봤기 때문에…""반면, 노인층과 어린이 등 미접종자 등을 고려해 현행 체계를 유지해야 한다는 목소리도 적지 않습니다.<최영은 / 서울 성동구> ""거리두기가 확 완화되면 어린아이들이나 노인들이 걸렸을 경우에 더 많이 아프거나 병세가 지속되지 않을까 그런 부분이 우려…""정부가 당초 예상한 유행의 정점보다 더 많은 확진자가 나오고 있어, 거리두기를 완화할 경우 현행 의료체계가 감당하기 어려울 것이란 우려도 커지고 있습니다.연합뉴스TV 정인용입니다. (quotejeong@yna.co.kr)#거리두기_조정안 #영업시간제한 #거리두기_완화 연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",사회
287,"동영상 뉴스[앵커] 윤석열 당선인 측이 공직후보자 인사 검증을 경찰과 법무부 등에 맡기겠다고 하면서 경찰의 정보기능 강화가 예상됩니다. 하지만 경찰의 권한 남용을 우려하는 시각이 적지 않아 보완책이 뒤따라야 한다는 지적이 나옵니다. 조한대 기자입니다.[기자]<김은혜 / 당선인 대변인(지난 15일)> ""고위공직자뿐만 아니라 청문 대상인 국무위원 그리고 필요한 공직자의 검증에 대해서는 법무부와 경찰 등에서 상호 견제와 균형의 원칙에 따라 이뤄지도록 할 예정입니다.""윤석열 당선인 측의 구상대로 진행된다면, 경찰의 '정보 기능'은 새 정부에서 더욱 강화될 것이란 관측입니다.현재 정부 부처와 주요 기관을 담당하는 경찰 정보관은 전국적으로 3천여명 수준.이들 정보관이 수집하는 이른바 '세평'이 검증 대상자의 주요 자료로 활용될 수 있습니다.다만 경찰 내부적으로는 ""당선인 측의 구상 단계인 만큼 준비하고 있는 것은 없다""며 조심스러운 분위기입니다.'정보 경찰 폐지'를 주장해온 시민단체들은 벌써 '불법사찰' 등 악용 가능성을 우려하고 있습니다.<최재혁 / 참여연대 행정감시센터 간사> ""언제든지 사찰로 넘어갈 위험이 있고, 정권이 요구하거나 필요한 자료를 수집하는 통치 수단으로 악용될 수 있고…""경찰 정보 보고서는 조사자의 주관적 판단이 개입될 수 있는 만큼 철저한 검증이 필요하다는 목소리도 나옵니다.시민단체들은 인사혁신처 등 별도 기관에서 공직자의 인사 검증을 맡아야 수사기관의 권력화를 막을 수 있다고 주장했습니다.연합뉴스TV 조한대입니다. (onepunch@yna.co.kr)#정보경찰 #경찰 #인사검증 #공직자검증 #세평연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",사회
288,"[KBS 제주]4·3 희생자 보상금 신청을 앞두고 제적등본과 가족관계증명서 교부 청구권자가 희생자의 방계혈족까지 확대됐습니다.제주도는 법원행정처와 협의를 통해 기존에 가족관계등록법에 따라 본인과 배우자, 직계혈족에 한정했던 증명서 교부 신청을, 4·3 희생자의 형제자매와 형제자매의 직계비속 등 방계혈족까지 가능하도록 했습니다. ",사회
289,[KBS 전주]전북환경운동연합 등 32개 시민사회단체가 기자회견을 열어 상수원인 옥정호 수질을 악화시키는 수면 데크를 철거하고 출렁다리 설치 공사를 중단하라고 요구했습니다.단체들은 옥정호 수면 데크는 지난해 6월 한국수자원공사 섬진강댐지사로부터 점용허가를 받기 전 지어진 불법 시설물로 철거가 마땅하다고 주장했습니다.옥정호 안 붕어섬을 연결하는 4백20미터 길이의 출렁다리 공사도 상수원 수질에 심각한 문제를 일으킨다며 공사 중단을 촉구했습니다. ,사회
290,"지난 11일 '닷페이스' 인터뷰…""이 아저씨들 왜 이러나""박지현, 비대위 회의 화상 발언더불어민주당 박지현 공동비대위원장이 지난 3월 14일 오전 국회에서 열린 비상대책위원 회의에서 화상을 통해 발언하고 있다. [연합뉴스 자료사진](서울=연합뉴스) 강민경 기자 = 더불어민주당 박지현 공동비대위원장이 안희정 전 지사의 최근 부친상에 여권 인사들이 조문하고 조화를 보낸 것과 관련, ""진짜 내가 멱살이라도 잡아야 하나, 이런 생각이 들 정도로 너무 화가 났다""고 말했다.    박 위원장은 '닷페이스'가 지난 11일 인터뷰를 진행하고 이날 공개한 '라이브 편집본' 영상에서 ""(여권 인사들이) 안희정 씨 조문을 간 것을 보고는 가뜩이나 몸이 아파서 힘들어 죽겠는데 진짜 이 아저씨들은 왜 이러나 정말…""이라면서 이같이 밝혔다.   2019년 사이버 성 착취인 이른바 'n번방' 사건을 공론화한 '추적단 불꽃' 출신의 젠더 폭력 전문가인 그는 지난 13일 공동비대위원장으로 선임됐다. 이 인터뷰는 그전에 녹화됐다.   안 전 지사는 수행비서 성폭행, 추행 등의 혐의로 재판에 넘겨져 지난 2019년 9월 대법원에서 3년 6개월의 실형이 확정돼 복역 중이며 최근 부친상을 당했다.    박 위원장은 인터뷰에서 민주당에 합류한 이유에 대해 묻는 말에는 ""더불어민주당을 '더불어만진당'이라고 이야기를 하는 분들이 많이 있다""며 ""거대 의석을 가진 여당인데 이런 식으로 흘러가는 게 맞겠느냐는 생각으로 들어오게 됐다""고 밝혔다.    kmk@yna.co.kr",사회
291,"  신종 코로나바이러스 감염증(코로나19) 신규확진자가 62만1328명 폭증, 초비상이 걸린 17일 오후 충남 계룡시 선별진료소 찾은 시민들이 신속항원과 PCR검사를 받기위해 대기하고 있다. [중앙포토]           17일 오후 9시 기준 전국에서 40만명에 가까운 확진자가 나왔다.      서울시 등 각 지방자치단체에 따르면 이날 0시부터 오후 9시까지 전국 17개 시도에서 코로나19 확진 판정을 받은 사람은 39만3097명으로 집계됐다.      역대 최다치를 기록했던 전날 같은 시간 집계치인 54만9854명보다 15만6757명 줄었다.      이날 오후 9시 기준 신규 확진자는 수도권에서 21만8956명(55.7%), 비수도권에서 17만4141명(44.3%)이 나왔다.      지역별로는 경기 11만3073명, 서울 8만2002명, 인천 2만3881명, 경남 2만2207명, 부산 1만9347명, 경북 1만6176명, 대구 1만5728명, 충남 1만4242명, 광주 1만3890명, 충북 1만2093명, 전북 1만1832명, 대전 1만1332명, 강원 1만1008명, 전남 9951명, 울산 8432명, 제주 4728명, 세종 3175명 등이다.  ",사회
292,"동영상 뉴스[앵커]오미크론 변이에 감염되면 증상이 생긴 뒤 최대 8일까지 바이러스가 배출되는 것으로 나타났습니다.접종자와 미접종자 모두 이 기간에는 차이가 없지만, 백신을 맞으면 바이러스 전파력이 떨어지는 것으로 확인됐습니다.이형원 기자입니다.[기자]오미크론 변이 확산에 신생아부터 어른까지 감염이 잇따르고 있습니다.최근 A 씨도 갓 태어난 딸과 남편까지 함께 감염됐었는데, 생각보다 심한 통증에 시달렸습니다.[A 씨 / 30대 아기 엄마 : 목이 제일 먼저 신호가 왔고, 칼칼하면서 간질거리고 마른기침, 그렇게 시작해서 신랑 같은 경우는 열도 많이 났었고요. 아기 같은 경우에도 호흡이 힘들어질 정도로 그렇게 쇳소리가 많이 났었고….]이런 인후통 등 증상이 나타난 뒤 일주일 이상은 조심해야 합니다.방역 당국이 오미크론 감염자의 검체를 분석했더니 바이러스 배출 기간이 증상 발현 뒤 최대 8일로 나타난 겁니다.오미크론에 감염돼 증상이 나타난 뒤 14일이 지나지 않은 검체 558건을 대상으로 바이러스 배양 정도를 측정했습니다.검체는 접종군 281건과 미접종군 277건으로 구성됐는데, 접종군에는 백신 2차 또는 3차 접종자가, 미접종군에는 미접종자와 1차 접종자가 포함됐습니다.조사 결과 감염성 바이러스가 배출되는 최대 기간은 증상 발현 뒤 8일로 접종군과 미접종군에 차이가 없었습니다.다만, 접종군은 배양 양성률이 34%에 그쳤지만 미접종군은 53%로 접종군보다 1.56배 높은 것으로 확인됐습니다.[이상원 / 중앙방역대책본부 역학조사분석단장 : 같은 수준의 바이러스 농도에서라고 하더라도 백신 접종군의 감염성 바이러스 배출이 감소하는 것을 확인한 데 의의가 있습니다. 백신 접종이 전파력 감소에 영향을 주었음을 시사합니다.]현재 확진자 격리 기간은 검체 채취일로부터 7일입니다.오미크론 최대 배출 기간을 고려하면 하루 정도 간격이 있지만, 방역 당국은 8일이 되면 감염력이 약해져 우려할 수준이 아니라고 설명했습니다.다만, 7일 격리 후 며칠 동안 마스크 착용 등 일반적인 주의를 해달라며 그럴 경우 감염 위험은 거의 없다고 강조했습니다.YTN 이형원입니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr",사회
293,"17일 오후 서울역 선별진료소에서 시민들이 검사를 기다리고 있다. (사진=노진환 기자)[이데일리 김현식 기자] 코로나19 오미크론 변이 대유행이 이어지는 가운데 17일 오후 9시까지 전국에서 40만명에 가까운 신규 확진자가 발생했다. 서울시 등 각 지방자치단체에 따르면 이날 0시부터 오후 9시까지 전국에서 코로나19 확진 판정을 받은 신규 확진자는 총 39만3097명으로 조사됐다. 전날 오후 9시 기준 확진자 54만9854명 보다는 15만6757명 줄어든 숫자다. 지역별로 보면 수도권과 비수도권에서 각각 21만8956명과 17만4141명의 확진자가 나왔다. 수도권은 서울 8만2002명, 경기 11만3073명, 인천 2만3881명이다. 비수도권은 경남 2만2207명, 부산 1만9347명, 경북 1만6176명, 대구 1만5728명, 충남 1만4242명, 광주 1만3890명, 충북 1만2093명, 전북 1만1832명, 대전 1만1332명, 강원 1만1008명, 전남 9951명, 울산 8432명, 제주 4728명, 세종 3175명이다.신규 확진자 집계는 자정에 마감한다. 당초 16일 일일 신규 확진자는 62만1328명으로 발표됐는데 방역당국은 ‘62만여명 중 7만여명은 전날 통계에서 누락된 인원이 보고된 것’이라면서 하루 확진자 규모가 약 55만명 수준이었다고 바로 잡았다.",사회
294,"한국민속촌은 봄 시즌 축제인 ‘웰컴 투 조선’을 오는 26일부터 6월 26일까지 진행할 계획이라고 17일 밝혔다.행사 기간 주말과 공휴일에는 무고한 백성을 괴롭힌 사또를 벌하는 내용의 마당극 ‘사또의 생일잔치’가, 평일에는 민속 마을 사람들이 잔치를 준비하며 일어나는 이야기를 다룬 마당극 ‘지금 우리 고을은’이 펼쳐져 관람객들에게 볼거리를 제공할 예정이다.또 입고 온 옷에 따라 신분이 정해지는 ‘노비 7부제’가 시행돼 노비가 된 관람객과 추노꾼 캐릭터의 추격전이 펼쳐진다.추노꾼에게 잡힌 노비는 감옥에 갇히는 상황극을 함께 하게 된다.이밖에 재미난 MBTI 검사를 할 수 있는 3초 한약방을 비롯한 각종 체험 행사가 열려 관람객의 눈길을 사로잡을 것으로 보인다.",사회
295,"동영상 뉴스[앵커]경남 함안에 있는 철강 제조업체에서 60대 협력업체 노동자가 철판에 깔려 숨졌습니다.올해 초부터 중대재해처벌법이 시행되고 있지만, 산업현장에서는 사망사고가 잇따르고 있습니다.오태인 기자입니다.[기자]경남 함안에 있는 철강 제조업체.지난 16일 오후 2시쯤 협력업체 노동자 60대 A 씨가 철판에 다리가 깔렸습니다.A 씨는 곧바로 병원으로 옮겨졌지만, 결국 숨졌습니다.[철강 제조업체 관계자 : 크레인으로 들다가 로프가 터져서 넘어지면서 다리가 꼈습니다.]사고 당시 A 씨는 용광로 불티를 막는 철판 보수 작업을 하고 있었습니다.철판을 고정하고 있던 섬유 벨트가 끊어지면서 가로 3m, 세로 1.4m, 무게 1.2톤 정도 되는 철판이 덮친 겁니다.경찰은 벨트에 고리를 연결해 철판을 고정해야 하는데 고리를 생략한 것으로 보고 안전수칙을 제대로 지켰는지 조사 중입니다.[경찰 관계자 : 안전 고리는 생략하고 섬유 벨트를 구조물에 붙어 있는 고리 구멍에다가 돌려서 끼워서 크레인을 당기다 보니까 거기에 시달려서 섬유 벨트가 끊어진 거죠.]고용노동부도 즉시 사고 조사에 들어가 중량물 취급 작업 중지 명령을 내렸습니다.또 50명이 넘는 중대재해법 대상 사업장인 만큼 위반 여부를 확인하고 있습니다.[고용노동부 관계자 : 중량물 취급 작업에 대해서 작업 중지 명령했습니다. (중대재해 사업장이 되는 거죠?) 중대재해 처벌법 적용 사업장입니다.]중대한 인명 피해가 발생한 산업재해에 대해 사업주 형사 처벌을 강화한 중대재해처벌법이 올해 초부터 시행되고 있지만, 산업 현장 안전사고는 끊이질 않고 있습니다.YTN 오태인입니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr",사회
296,"[KBS 제주]이원석 제주지검장이 4·3 수형인 특별재심 항고 논란과 관련해 시간이 약간 길어질 수 있지만, 도민들이 염려하지 않았으면 좋겠다는 입장을 밝혔습니다.이 지검장은 오늘(17일) 더불어민주당 오영훈 국회의원과 만난 자리에서, 이번 특별재심은 무고한 양민들의 피해를 바로잡는 역사적 공판이라는 점을 인지하고 있다며, 문서송부 절차가 마무리되지 않았기 때문에 항고한 것이지 문제 해결의 본질과는 상관이 없다고 설명했습니다.제주지검은 최근 절차적 정당성 등을 이유로 4·3 희생자 14명의 재심 개시 결정을 취소하라며 항고했습니다. ",사회
297,"동영상 뉴스장애인단체 지하철 출근길 시위…""이동권 보장""서울교통공사, 시위 '대응지침' 만들어 사내 공유""지피지기 백전불태…싸울 상대부터 파악하자""[앵커]서울 지하철을 운영하는 서울교통공사가 장애인 단체에 대응하기 위해 작성한 문건을 YTN 취재진이 확보했습니다.이 대응 문건에는 지하철 시위를 벌이는 장애인 단체의 약자 이미지로 인해 공사 측이 여론전에서 불리하다며 싸워서 이겨 한다는 내용이 가득 담겨 있습니다.먼저 황보혜경 기자가 단독 보도합니다.[기자]바쁜 출근길 지하철에 휠체어를 탄 사람들이 등장합니다.지난해 연말부터 이어지고 있는 장애인단체 지하철 시위 모습입니다.사회적 기본권인 장애인 이동권 보장을 요구하고 있습니다.그런데 서울시 산하 서울교통공사가 이들에 대한 대응지침을 만들어 전체 직원들이 볼 수 있도록 정식으로 공유한 것으로 확인됐습니다.YTN이 입수한 서울교통공사 문건입니다.제목은 '사회적 약자와의 여론전'.첫 장부터 '지피지기 백전불태' 즉, 상대를 알아야 싸움에서 위태롭지 않다며 어떤 단체인지부터 알자고 강조합니다.장애인이 사회적 약자라는 인식 때문에 공사 측이 여론전에서 불리하다면서,문건 곳곳에 '언더도그마'란 말이 등장합니다.'약자는 선하고 강자는 악하다'는 의미인데, 언론은 물론 대중도 여기에 경도돼 원칙과 절차가 유명무실해졌다고 비난합니다.그 사례로 든 것은 '혜화역 엘리베이터 가동 중지' 사건입니다.지난해 12월, 서울교통공사는 장애인단체가 혜화역 시위를 예고하자 엘리베이터 운행을 중단하는 방식으로 맞불을 놨습니다.엘리베이터 앞에 ""장애인단체 불법시위로 운행을 중단한다""는 안내문을 붙였다가 시민들의 강한 항의를 받았고,결국, 공사는 입장문을 내고 시민 불편을 줄이려는 목적이었다고 해명했습니다.대응 문건에서는 이를 장애인단체의 공격에 공사 측이 점수를 잃은 사례로 꼽았습니다.앞으론 이 같은 빌미를 제공하지 말자면서, 이동권 논의는 공사 측에 '불리한 요소'라 근본적인 해결이 어렵다고 단정 짓습니다.이 문건이 공개되자 서울교통공사 측은 작성자인 직원 개인 의견에 불과하다고 선을 그었습니다.또 공사 차원에서 장애인 시위에 부정적인 여론을 조성하거나, 내부 문건을 만든 적은 없다고 밝혔습니다.[서울교통공사 관계자 : 개인이 작성한 게 맞고요, 언론플레이를 하거나 시위에 대해 나쁜 인식을 주기 위해 어떤 행동을 한 적은 전혀 없습니다.]서울교통공사의 장애인 대응 문건은 교통 약자를 바라보는 공공기관의 민낯을 그대로 보여줍니다.대화와 타협보다는 싸워서 이길 상대로 상정하고 있는 만큼 논란이 가라앉기는 쉽지 않을 전망입니다.YTN 황보혜경입니다.[앵커]이처럼 장애인 단체를 싸워서 이길 상대로 규정한 서울교통공사는 어떻게 하면 이길 수 있는지, 세세한 전략까지 제시하고 이를 실행했습니다.YTN이 입수한 대응 문건에 따르면 장애인 단체의 실점을 찾아 여론전을 통해 시민들에게 적극 알려야 한다고 적혀 있습니다.이를 근거로 법적 대응까지 언급하고 있는데요.이어서 이준엽 기자가 단독 보도합니다.[기자]""우리도 너무너무 (엘리베이터 등) 설치 개량하고 싶다. 힘들지만 이런 건 하고 있어. 내 맘 알지?""서울교통공사가 장애인 단체를 이길 수 있는 '사회적 약자와의 여론전' 문건에서 대외적으로 내세우자고 한 태도입니다.이는 상대방에게 빌미를 주지 않기 위한 차원일 뿐, 뒤로는 장애인단체의 '선 넘는 미스', 그러니까 잘못을 찾아내 '물밑 홍보'하자고 합니다.서울교통공사는 취재 과정에서 해당 문건이 홍보팀원 개인 의견에 불과하다고 해명했습니다.하지만 문건에 언급된 전략이 실제 행동으로 이어진 사례가 적지 않았습니다.문건에 적힌 '장애인 단체의 실점 사례'입니다.열차 운행을 고의로 방해했음을 사진으로 '자연스럽게' 알렸다고 소개합니다.문서에는 시위자들이 이런 승강장 틈새에 휠체어 바퀴를 일부러 끼워 넣었다는 '고의 운행 방해설'을 퍼뜨린 정황이 담겨 있습니다.당시 서울교통공사 홍보팀이 YTN을 비롯한 언론사에 보낸 시위 관련 메시지입니다.사진을 보내면서도, 공사에서 제공했다고 하지는 말아 달라고 요구합니다.또 문건은 장애인단체의 '결정적 미스'라면서 '할머니 임종, 버스 타고 가세요.' 사건을 거론하기도 합니다.지난달 9일 시민이 임종을 봐야 한다며 울분을 토하고, 시위자는 ""버스 타고 가세요""라고 답했다며 반대 여론이 격화한 일을 가리킵니다.그 뒤 시위자는 시민에게 본인도 얼마 전 장애인을 위한 이동수단을 찾지 못해 어머니 임종을 지키지 못했다며 사과했지만 논란의 장면만 편집돼 돌아다니는 상황입니다.[이형숙 / 서울시 장애인자립생활센터협의회장 (당시 영상) : (저도) 그런 걸 당해봤기 때문에 잘 압니다. 저도 그래서 임종을 못 봤거든요. 정말 죄송합니다.]이 사건 역시, 당일 보도자료에 공사의 '언론 플레이'가 고스란히 담겨 있습니다.시위에 대한 강경 대응을 요구하는 민원 내용과 지하철 이용량 감소 통계를 제시하면서 '임종 사건'도 시민 피해 사례로 거론합니다.[박경석 / 전국장애인차별철폐연대 대표 : 악마의 편집이라고 하는 데요. 그런 방식으로 부추기고 활용하고, 의도적으로 여론전, 사회적 약자와 맞서는 여론전에 활용하겠다는 의도를 비친 거고….]서울교통공사는 '임종사건'을 거론한 보도자료는 여론전을 위한 것이 아니었다고 해명했습니다.시위 사진은 기자들 요청으로 홍보팀이 전달한 것뿐이고, 제공처를 밝히지 말아 달라는 건 장애인단체와 대립각을 세우지 않기 위해서라고 밝혔습니다.더 나아가 대응 문건에는 장애인 단체와의 싸움에서 승리가 확실할 때는 법적 대응까지 해야 한다고 적시하고 있습니다.[박경석 / 전국장애인차별철폐연대 대표 : 시민들하고 장애인들의 갈등으로 비치도록 만드는 이런 문건들입니다. 너무 슬프죠, 이 사회가. 너무 무책임하죠.]이처럼 장애인과 시민 사이에서 이른바 '갈라치기'를 시도한 서울교통공사는 올해에만 국고보조금 655억 원을 받는 서울시의 대표적인 공기업입니다.YTN 이준엽입니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr",사회
298,"동영상 뉴스[앵커]코로나19 신규 확진자는 하루 사이 22만 명 넘게 폭증해 62만여 명으로 역대 최대를 기록했습니다.사망자도 가장 많은 4백29명으로 피해가 급증하는 양상입니다.이런 가운데 정부는 내일 사회적 거리두기 조정안을 발표하는데 완화에 무게가 실리고 있습니다.이동우 기자의 보도입니다.[기자]코로나19 신규 환자는 처음으로 60만 명을 넘겨 62만 천3백28명입니다.전날보다 무려 22만여 명 폭증했습니다.신속항원검사 양성 결과를 확진으로 인정한 영향에다 전날 집계에서 누락됐던 숫자가 포함되면서 증가 폭이 더 커진 것입니다.[이상원 / 중앙방역대책본부 역학조사분석단장 : 금일 보고된 62만 명 중 7만 명은 전전날 통계에서 집계되지 못한 분들이 보고된 것으로써, 이를 제외하면 약 55만 명 정도의 발생이 보고되었습니다.]누적 확진자는 825만 명으로 전체 국민 가운데 16% 정도가 코로나19에 걸린 셈입니다.방역 당국은 유행 정점 시기를 이번 주 중반이나 다음 주로 하루 평균 최대 37만 명 정도 발생을 전망했는데, 이미 이를 넘어섰습니다.당국은 확산세가 예상보다 커 정점 구간이 다소 길게 이어질 가능성도 있다고 전망했습니다.오미크론 유행이 정점을 향해 가면서 사망자는 4백29명으로 전날보다 두 배 넘게 늘며 역대 최대를 기록했습니다.[이재갑 / 한림대 감염내과 교수 : 정점에 도달해도 2, 3주 이상은 중증환자가 늘어나니까 중환자실 부족 상황도 발생할 것으로 예상하고 있고…. 이런 부분들이 사망자 숫자가 대폭 늘어날 만한 상황이 될 수 있어서 이런 부분들을 전문가들이 지금 우려하고 있는 부분입니다.]위중증 환자는 85명 줄었지만 사망자 급증에 따른 것으로 보이며 열흘 연속 천 명대를 이어갔습니다.재택치료 환자도 190만 명을 넘겼고 고위험군으로 하루 두 번씩 모니터링을 받는 집중관리군은 28만5천여 명으로 관리 한계에 봉착했습니다.이런 가운데 정부는 오는 21일부터 적용할 거리두기를 사적 모임 8명, 영업시간 자정까지로 완화하는 방안을 놓고 고심 중인데 전문가들은 완화에 반대하고 있습니다.[백순영 / 가톨릭대 의대 명예교수 : 지금은 완화하지 않는 게 맞다고 생각합니다. 결국은 접촉이 더 늘어나고 계절독감처럼 생각하면 지금 안 되는 시기예요. 왜 그러냐 하면 유행의 정점을 아직도 찍지 못하고 있는 상황이고 다음 주에 어떻게 될지 모르고….]확진자가 연일 급증하는 가운데 자영업자와 소상공인의 강력한 완화 요구와 방역·의료전문가들의 반대 사이에서 정부의 최종결정이 주목됩니다.YTN 이동우입니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr",사회
299,"동영상 뉴스[앵커] 문재인 대통령은 신임 경찰 임용식에 참석해 경찰은 국민이 도움을 필요할 때 가장 먼저 만나는 국가의 얼굴이라며, 부단한 노력으로 역량을 갖춰달라고 당부했습니다. 경찰 개혁을 뒷받침하기 위한 정부 노력도 계속 이어나가겠다고 했는데요. 임혜준 기자입니다.[기자]신임경찰 경위·경감 임용식이 열린 충남 아산의 경찰대학을 찾은 문재인 대통령. 취임 후 네 번째로 참석한 행사에서 문 대통령은 166명의 신임 경찰들의 새 출발을 응원했습니다.<문재인 / 대통령> ""국민의 생명과 안전과 자유를 보호하는 영예로운 임무가 여러분에게 주어집니다. 힘든 훈련과 교육과정을 완수해낸 청년 경찰 여러분이 참으로 자랑스럽습니다.""문 대통령은 이번 정부에서 추진한 경찰 개혁의 일환인 국가수사본부의 출범으로 경찰의 수사 능력이 강화되고 책임감이 높아졌다고 평가했습니다. 5년 전 50만 여건에 달하던 5대 강력범죄가 지난해 42만 여건으로 현저히 줄었고 국민 체감 안전도에서도 최고 수준을 기록한 데다, 인권을 위한 경찰의 성찰과 실천은 치안 현장의 변화를 이끌어냈다고 말했습니다.<문재인 / 대통령> ""지난 5년, 개혁에 매진해온 경찰의 노력에 격려의 마음을 전하며 청년 경찰 여러분이 인권수호의 주역이 되길 바랍니다.""문 대통령은 경찰은 국가의 도움이 필요한 국민이 가장 먼저 만나는 국가의 얼굴이라며, 국민의 믿음을 지켜내기 위해 부단한 훈련과 노력으로 자질과 역량을 갖춰달라고 당부했습니다.이어 이같은 경찰의 막중한 책임에 걸맞은 예우와 처우 개선, 또 중단없는 개혁을 뒷받침할 정부 노력을 멈추지 않겠다고 강조했습니다.연합뉴스TV 임혜준입니다. (junelim@yna.co.kr)#문재인_대통령 #경찰 #임용식연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23",사회
300,"동영상 뉴스울진 삼척 산불로 울진에서만 주민 300여 가구 보금자리 잃어◀앵커▶ 이번 울진 삼척 산불로 울진에서만 주민 300여가구가 보금자리를 잃었습니다. 앞으로 살 집이 절실합니다만, 정부 보상금은 최대 1600만 원에 불과합니다. 현재까지 국민 성금 4백억 원이 모였는데, 관련 지침을 바꿔서라도 주택 복구에 전액 지원해 달라는 목소리가 커지고 있습니다. 장미쁨 기자가 보도합니다. ◀기자▶ 화마가 휩쓸고 간 집은 형체도 알 수 없이 주저앉았습니다. 지금 당장도 문제지만 앞으로 살 집이 더 큰 걱정입니다. 울진에서만 주택 397채가 집 전체가 완전히 불에 타 버린 '전파' 피해를 당했습니다. ◀이복자 울진군 북면 신화리▶ ""불이 확 올라와서 덮쳐서 집에 불이 붙고. 캄캄해 새카맣게 땅이 안 보여요. 아이고 그러니 사는 게 사는 게 아니에요."" 피해 복구가 시급하지만 정부의 보상금은 턱없이 부족합니다. 특별재난지역으로 선포됐지만, 주택이 전파돼도 받을 수 있는 보상금은 1천6백만 원에 불과합니다. ◀황병광 울진군 북면 부구2리▶ ""과연 1,600만 원 가지고 집을 지을 수 있습니까? 그게 최고 고민입니다. 집 하나 짓자면 2억 정도 들어가는데 앞으로 1,600 갖고 어떻게 살아갈지"" 주택 신축 자금을 저리로 융자해 주는 방안도 나왔지만, 대부분 70-80대인 고령의 이재민에게 현실성이 없습니다. 이 때문에 지금까지 모인 4백억 원의 국민성금을 이재민 주택 신축에 집중 지원해 달라는 목소리가 커지고 있습니다. ◀김효진 울진군 홍보미디어팀장▶ ""저희가 가능하면 주택으로 요청을 할 건데, 그쪽(재해구호협회)에서 정해진 지침에 따라서 사용처가 정해지거든요, 금액하고 그게 가장 문제죠."" 지난 2019년 강원 고성 산불 때는 국민 성금으로 이재민 한 가구당 1억 원가량의 피해 복구비가 지원됐습니다. 이재민들이 실질적인 대책을 호소하고 있는 가운데, 재해구호협회 측은 피해 집계가 끝난 뒤에야 지원 계획을 세울 수 있다는 입장입니다. MBC뉴스 장미쁨입니다. (영상취재 조현근)",사회
